Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness,a3_bin1,a3_bin2,a3_bin3,a3_bin4,a3_bin5,a3_bin6,a3_bin7,a3_bin8,a3_bin9,a3_bin10,d1_bin1,d1_bin2,d1_bin3,d1_bin4,d1_bin5,d1_bin6,d1_bin7,d1_bin8,d1_bin9,d1_bin10,d2_bin1,d2_bin2,d2_bin3,d2_bin4,d2_bin5,d2_bin6,d2_bin7,d2_bin8,d2_bin9,d2_bin10,d3_bin1,d3_bin2,d3_bin3,d3_bin4,d3_bin5,d3_bin6,d3_bin7,d3_bin8,d3_bin9,d3_bin10,d4_bin1,d4_bin2,d4_bin3,d4_bin4,d4_bin5,d4_bin6,d4_bin7,d4_bin8,d4_bin9,d4_bin10
144.off,Table,0.1997318017811768,-0.4655150473979763,2.9965501816406737,-0.8021178581277306,-1.0468094050179717,1.1059982122448777,-0.5587772426087307,0.21034038341323835,-0.1974296754290294,-0.27852364469193525,3.673338117421295,0.13418171420334998,0.15910666666666667,0.16272999999999999,0.17615666666666666,0.13546666666666668,0.13499333333333333,0.10454000000000001,0.06086666666666666,0.03903,0.021486666666666668,0.005623333333333334,0.0,0.0014833333333333332,0.00358,0.20951666666666666,0.7673433333333334,0.018076666666666668,0.0,0.0,0.0,0.0,0.09135,0.11520333333333335,0.09146333333333333,0.16487333333333334,0.18519333333333327,0.24413,0.10712,0.0006666666666666666,0.0,0.0,0.06334333333333332,0.16439666666666666,0.17824333333333334,0.19058333333333333,0.18928666666666666,0.18504333333333334,0.029103333333333325,0.0,0.0,0.0,0.13269,0.49796999999999997,0.17803,0.18424666666666667,0.007063333333333333,0.0,0.0,0.0,0.0,0.0
145.off,Table,0.7496197486717191,-0.2574243318268965,1.5873152586223844,3.166560826448048,-0.9866942856250858,-0.6597927870365436,-0.8999199509696201,3.3466083665854374,3.9327733470511266,2.3353448345000056,0.9692489092545165,-0.6711371108087628,0.11064333333333333,0.13071333333333332,0.2383133333333333,0.17836,0.15160333333333334,0.10707666666666668,0.04968666666666666,0.02102333333333333,0.008896666666666667,0.0036833333333333327,0.00101,0.0,0.0005,0.0024833333333333326,0.44592,0.3178566666666667,0.09120666666666667,0.08156000000000001,0.059463333333333326,0.0,0.05221333333333333,0.06224,0.06771666666666666,0.07714666666666667,0.14898333333333333,0.20441333333333334,0.22808,0.12057000000000001,0.03863666666666666,0.0,0.023716666666666667,0.07998666666666666,0.10125666666666666,0.12241333333333332,0.14291333333333334,0.16777999999999998,0.2293966666666667,0.12286,0.009676666666666668,0.0,0.0197,0.10810333333333333,0.19021666666666667,0.2332666666666667,0.20947,0.17839000000000002,0.05341,0.007443333333333333,0.0,0.0
146.off,Table,1.2201658802177875,0.06577271065577169,0.5897008314975378,1.6237274413473073,-0.8712123466208302,-0.6580803931785304,-0.5740051464831444,2.6107422065274433,2.914152166270172,1.9652304047223403,-0.030088406807119005,-0.6574076829985017,0.10039666666666666,0.17032666666666665,0.22458333333333333,0.18286333333333327,0.12860333333333332,0.08680333333333333,0.05350333333333333,0.03202,0.0163,0.0046,0.0005533333333333333,0.018516666666666667,0.13994,0.30468666666666666,0.19634000000000001,0.25321,0.08675333333333334,0.0,0.0,0.0,0.038873333333333336,0.08304666666666667,0.13098666666666667,0.20675333333333332,0.2423233333333333,0.18308,0.09052666666666667,0.02347333333333333,0.0009366666666666668,0.0,0.01464,0.09680666666666668,0.17284666666666668,0.21826666666666664,0.24287666666666666,0.18049666666666667,0.0664,0.007646666666666667,2e-05,0.0,0.03007333333333333,0.17764666666666667,0.3110833333333333,0.2918866666666667,0.15012666666666666,0.03696333333333333,0.0022199999999999998,0.0,0.0,0.0
147.off,Table,0.7375632616106297,-0.08906240468465361,0.3863096635801558,0.22961243089475356,-0.824126625484147,-0.3771243255357996,-0.4593533114990066,1.6530961822929993,1.547042374445836,1.2240091511164972,2.3800780613415315,-0.5379247144835051,0.1343,0.17028666666666667,0.18067,0.15216,0.14666333333333334,0.10095,0.06353666666666667,0.03608,0.013363333333333331,0.00199,0.0,0.0,0.0004733333333333333,0.00355,0.7855366666666667,0.18293333333333334,0.027506666666666662,0.0,0.0,0.0,0.07170666666666667,0.07729,0.10278666666666668,0.11485666666666665,0.14450333333333334,0.1612,0.2892333333333333,0.03842333333333333,0.0,0.0,0.03540666666666667,0.11942,0.13938,0.14815,0.17748666666666665,0.19608666666666666,0.17165333333333332,0.012416666666666666,0.0,0.0,0.04922333333333333,0.26983,0.3510933333333333,0.13152,0.17526666666666665,0.02229,0.0007766666666666668,0.0,0.0,0.0
148.off,Table,0.7270935063176647,-0.2398359782695645,1.3270678602159156,-0.7593177188289209,-0.9669395944875872,-0.08487514126890368,-0.3730633322810849,1.0170021579774198,0.6163908553308701,0.4624625841707128,1.351348471278083,-0.25272046272506826,0.12185666666666667,0.19091333333333327,0.17230333333333336,0.15529666666666667,0.13714666666666667,0.10963666666666666,0.059993333333333336,0.03175333333333333,0.01650333333333333,0.004596666666666666,0.0005633333333333332,0.0,0.0004666666666666666,0.13041666666666665,0.7850566666666666,0.08349666666666666,0.0,0.0,0.0,0.0,0.059403333333333336,0.09136,0.15562,0.10311333333333332,0.16203,0.2296033333333333,0.19532333333333327,0.003546666666666667,0.0,0.0,0.033503333333333336,0.12316666666666665,0.14912666666666666,0.19922333333333334,0.2305333333333333,0.18255,0.08154,0.00035666666666666664,0.0,0.0,0.06255,0.2925533333333333,0.2808433333333333,0.27532666666666666,0.08813,0.0005966666666666668,0.0,0.0,0.0,0.0
149.off,Table,0.5777439265496891,-0.260851588033177,1.074643121041568,-0.7594973849471752,-0.9425797607501268,0.2498018334751305,-0.4091440120003377,0.8714398453362441,0.4451322542604765,0.3154832255014645,2.8209621713687234,-0.1859786204517029,0.14171333333333333,0.17365333333333333,0.17781333333333332,0.14361333333333334,0.13647333333333336,0.10662333333333332,0.06325666666666667,0.03481,0.017669999999999998,0.004373333333333333,0.0,0.00047000000000000004,0.00101,0.07962999999999999,0.7502266666666667,0.16866333333333333,0.0,0.0,0.0,0.0,0.07288666666666667,0.09754,0.11167666666666666,0.11536333333333333,0.16571333333333332,0.18150333333333327,0.24794000000000002,0.007376666666666667,0.0,0.0,0.041113333333333335,0.13556666666666667,0.14671333333333333,0.18674000000000002,0.18638,0.19769666666666666,0.10490666666666666,0.0008833333333333332,0.0,0.0,0.0721,0.36006666666666665,0.2968633333333333,0.18326666666666666,0.08694666666666667,0.0007566666666666668,0.0,0.0,0.0,0.0
150.off,Table,0.3292054773170741,-0.3602795342382085,1.342562816139128,2.455859506110156,-0.9682492112754276,-0.6498265306248439,-0.929562374878962,1.9729631911618102,1.9734610643448105,1.4705611248907513,-0.20644205081799585,-0.5808797918195302,0.14999666666666667,0.20613,0.16187333333333334,0.14534666666666668,0.10914666666666667,0.07775,0.05527333333333333,0.04618333333333333,0.03573333333333333,0.012566666666666669,0.0,0.14136666666666667,0.16937666666666668,0.08510333333333334,0.3378633333333333,0.06775333333333332,0.06861333333333333,0.06750666666666667,0.062416666666666676,0.0,0.05161,0.12163333333333333,0.18342666666666665,0.20109333333333332,0.18046666666666664,0.1349,0.08095666666666666,0.038239999999999996,0.007673333333333333,0.0,0.04337,0.16090666666666667,0.22072666666666665,0.2379866666666667,0.18400666666666668,0.10212666666666667,0.03953666666666666,0.011333333333333334,6.6666666666666675e-06,0.0,0.06308333333333334,0.26075,0.3180733333333333,0.23404,0.10028333333333334,0.02346666666666667,0.0003033333333333333,0.0,0.0,0.0
151.off,Table,1.4135884935327734,-0.018984903488520374,1.4110472564142404,1.127719531946145,-0.9738190592645424,-0.40228784805708573,-0.1538286447087045,1.1766172565762285,0.8303276352754412,0.6495271831279071,0.11687296320194505,-0.3363916115701625,0.14250666666666667,0.13760333333333333,0.20986999999999997,0.14287333333333332,0.14949333333333334,0.12306666666666667,0.05038,0.02493,0.013793333333333331,0.005483333333333333,0.0,0.0,0.0004566666666666667,0.08967,0.4859866666666667,0.4238866666666667,0.0,0.0,0.0,0.0,0.07738333333333333,0.09584333333333334,0.09644666666666668,0.07815,0.17319333333333334,0.2624833333333333,0.15490333333333334,0.061596666666666675,0.0,0.0,0.03553,0.11677333333333335,0.16252,0.18164666666666668,0.1659,0.16369666666666666,0.17237333333333332,0.00156,0.0,0.0,0.035366666666666664,0.20140333333333327,0.30962,0.2750733333333333,0.15570666666666666,0.02282,1e-05,0.0,0.0,0.0
152.off,Table,-0.264801268877334,-0.4793156970429949,0.6809992824203883,0.4916355597207037,-0.8881843070189125,-0.2391687232618644,-0.5517528305833749,0.4151531975026223,0.16136245609152836,0.2464127216592344,0.6753261692363883,-0.3127362961671624,0.18887666666666664,0.18947,0.09997,0.12601666666666667,0.16023333333333334,0.10233333333333333,0.051853333333333335,0.03913,0.02797,0.014143333333333334,0.0036966666666666662,0.07090666666666667,0.09412333333333334,0.061029999999999994,0.43067666666666665,0.3139933333333333,0.02557333333333333,0.0,0.0,0.0,0.09974666666666666,0.11775,0.20303,0.11395333333333335,0.08098999999999999,0.08084333333333334,0.2387866666666667,0.0649,0.0,0.0,0.06676333333333333,0.18879666666666667,0.20656333333333327,0.18201333333333333,0.22244333333333333,0.12561,0.007803333333333333,0.0,0.0,0.0,0.11872,0.38138666666666665,0.2686633333333333,0.18114666666666668,0.04726,0.0028233333333333326,0.0,0.0,0.0,0.0
153.off,Table,0.489603071930953,-0.3598622014491409,2.01520940483642,2.459812374305026,-1.0112768088377782,0.012018926881484808,-0.5145903765512839,1.0195992010106714,0.5771400373528391,0.3974810832063635,0.4107957032200731,-0.19906769896570495,0.15011333333333332,0.16272999999999999,0.18356333333333333,0.14554333333333333,0.13335,0.10497999999999999,0.053123333333333335,0.03212333333333333,0.02236333333333333,0.01211,0.0005466666666666667,0.0,0.002583333333333333,0.18934666666666666,0.4224433333333333,0.3669366666666667,0.01814333333333333,0.0,0.0,0.0,0.07059666666666667,0.09391333333333332,0.11255666666666668,0.10166666666666667,0.19358333333333333,0.19810999999999998,0.16152666666666668,0.06322666666666668,0.0048200000000000005,0.0,0.05025333333333333,0.14054,0.14656,0.16576,0.18273666666666666,0.19654333333333326,0.11049333333333332,0.007113333333333334,0.0,0.0,0.09016333333333333,0.3468533333333333,0.2744666666666667,0.1459,0.13484666666666667,0.00777,0.0,0.0,0.0,0.0
154.off,Table,0.7018642087961128,-0.18790020762067647,0.8340616645493227,-0.44709999862732014,-0.912421159257886,-0.4021389663843189,-0.35860035054778433,0.5837647977563107,0.34337582986930393,0.41580996881069865,-0.0006961328053061961,-0.3752030202153656,0.14098333333333332,0.17577333333333334,0.18950999999999998,0.14892,0.12437333333333335,0.09505666666666666,0.056956666666666676,0.037046666666666665,0.0222,0.009179999999999999,0.01964333333333333,0.06927333333333334,0.11676333333333333,0.29289,0.41363666666666665,0.08779333333333332,0.0,0.0,0.0,0.0,0.06353333333333333,0.12759666666666666,0.16790333333333332,0.18417999999999998,0.24992666666666666,0.14404,0.061829999999999996,0.00099,0.0,0.0,0.03251333333333333,0.16432333333333332,0.2405833333333333,0.2476033333333333,0.18101333333333333,0.12154000000000001,0.012423333333333331,0.0,0.0,0.0,0.07937333333333334,0.37284333333333336,0.3529633333333333,0.16141,0.031953333333333334,0.0014566666666666669,0.0,0.0,0.0,0.0
155.off,Table,0.3103230163517444,-0.39267469687087786,1.7741952435759092,-0.7873313203674136,-0.9984299884445736,-0.5580524778701088,-0.7612441323936026,0.6018703804139273,0.4691728232530668,0.6263454856416006,1.4101330192817083,-0.5057337173372145,0.11768333333333332,0.16149666666666668,0.20709666666666668,0.18243,0.13293333333333332,0.08968,0.05296333333333333,0.030076666666666668,0.019113333333333333,0.006526666666666668,0.0,0.033139999999999996,0.11431,0.2815533333333333,0.5142766666666667,0.056720000000000007,0.0,0.0,0.0,0.0,0.055766666666666666,0.09244666666666666,0.1604,0.22395,0.2266066666666667,0.17784666666666665,0.06257666666666667,0.00040666666666666667,0.0,0.0,0.04058333333333333,0.13352,0.1713,0.2387933333333333,0.2554066666666667,0.14915,0.011246666666666669,0.0,0.0,0.0,0.061463333333333335,0.2786666666666667,0.3046933333333333,0.23563666666666666,0.11947333333333332,6.666666666666667e-05,0.0,0.0,0.0,0.0
156.off,Table,-0.27750398961035744,-0.5390958956073687,2.1620409082268512,1.4780752457658908,-1.0180836970115543,-0.11981697949621058,-0.8632013128096168,1.0231442960457375,0.7090272209820792,0.6044910167711717,-0.4415802428324983,-0.3549277710685623,0.15331333333333333,0.18854,0.12878666666666666,0.14971333333333334,0.15301333333333333,0.11796333333333335,0.05212666666666667,0.030019999999999998,0.01693,0.009593333333333334,0.0,0.0010333333333333334,0.11220333333333334,0.10379333333333332,0.20815333333333333,0.4790833333333334,0.09573333333333334,0.0,0.0,0.0,0.07534,0.09227,0.11009333333333332,0.20049333333333333,0.11688333333333335,0.08879,0.17392333333333335,0.14200666666666667,0.0002,0.0,0.053070000000000006,0.12086666666666665,0.15687333333333334,0.1821,0.18947,0.2298,0.06780333333333333,1.6666666666666667e-05,0.0,0.0,0.052570000000000006,0.2565666666666667,0.27628,0.2606933333333333,0.13443333333333332,0.0194,5.6666666666666664e-05,0.0,0.0,0.0
157.off,Table,0.6566972874395381,-0.1868650520147411,0.7209222543347586,-0.6770643597783079,-0.8949716778062854,-0.3183635749015289,-0.5024448815036157,1.1241812958993838,0.8326519426456991,0.7023053131116557,1.351348471278083,-0.3880242545803722,0.12907333333333335,0.17295333333333332,0.18180333333333332,0.16415,0.13640333333333332,0.10358666666666666,0.05938666666666665,0.031186666666666668,0.01725666666666667,0.0042,0.0,0.0,0.004326666666666667,0.2329566666666667,0.6164866666666666,0.14623,0.0,0.0,0.0,0.0,0.06327333333333332,0.09473666666666666,0.11515,0.16905333333333333,0.16924,0.21823333333333333,0.16314666666666666,0.0071666666666666675,0.0,0.0,0.03540333333333333,0.12497333333333335,0.15948333333333334,0.18922666666666665,0.22117666666666666,0.19886333333333334,0.07021333333333334,0.00066,0.0,0.0,0.05241333333333333,0.26982666666666666,0.31676666666666664,0.21787333333333334,0.14069,0.00243,0.0,0.0,0.0,0.0
158.off,Table,0.24836942540112825,-0.4113839952331213,1.8325130591737244,5.46832646207398,-1.0017530363377587,-0.6534355436330809,-1.0366856655397012,3.943200570395704,4.294674198605704,2.175686726410433,-0.2652265988216215,-0.5297416335745855,0.11722666666666667,0.14275666666666667,0.21584666666666666,0.18416666666666667,0.14095666666666667,0.11000666666666667,0.04842333333333333,0.02189333333333333,0.012273333333333334,0.00645,0.0,0.0009366666666666668,0.00403,0.062313333333333325,0.17648,0.4647066666666666,0.14495666666666668,0.04477,0.10180666666666667,0.0,0.04750666666666667,0.061043333333333324,0.06565333333333333,0.08015,0.13558333333333333,0.16773333333333335,0.18168333333333334,0.17321333333333333,0.07086333333333332,0.016569999999999998,0.023190000000000002,0.08261666666666667,0.08886333333333334,0.11409666666666668,0.14352333333333336,0.14664333333333332,0.20603666666666667,0.14808,0.04566333333333333,0.0012866666666666664,0.018056666666666662,0.10257000000000001,0.18079333333333333,0.2205433333333333,0.2354333333333333,0.15883666666666665,0.07119333333333333,0.012226666666666669,0.00034666666666666667,0.0
159.off,Table,0.8974457650676445,-0.2841123046344118,2.546615171851112,4.0609497580563305,-1.0330935360101623,-0.3084431139352589,-0.6203754916408768,1.4428039795306096,0.8741425114828513,0.4829346547305626,0.11687296320194505,-0.11817334801997265,0.1161,0.18297666666666668,0.20563,0.1556,0.12293,0.09977000000000001,0.059026666666666665,0.03253,0.017773333333333332,0.0076633333333333345,0.0,0.0,0.12646333333333334,0.2793233333333333,0.32083333333333336,0.18775333333333333,0.08562666666666667,0.0,0.0,0.0,0.05651666666666666,0.061316666666666665,0.17612,0.20822,0.19366333333333333,0.16730333333333333,0.09780333333333334,0.03032,0.008216666666666667,0.0005200000000000001,0.03161,0.11584333333333335,0.16601,0.2520266666666667,0.23023000000000002,0.14090666666666668,0.05313333333333333,0.009973333333333334,0.0002666666666666667,0.0,0.04715666666666666,0.22045333333333333,0.29166,0.27835,0.14393666666666666,0.018426666666666668,1.6666666666666667e-05,0.0,0.0,0.0
160.off,Table,-0.22387732239315208,-0.5530476605414256,3.4573203405480544,0.9855859238263665,-1.0578613161956198,-0.2338339608793508,-0.8909508745994054,0.6758440313488838,0.1866629588481437,0.04534728963835472,-0.05948068080893181,-0.0075725013149209545,0.18092666666666668,0.12721666666666667,0.19557333333333327,0.12585666666666667,0.14147333333333334,0.10674666666666667,0.05264333333333333,0.03241666666666667,0.023916666666666662,0.013223333333333332,0.0,0.024626666666666668,0.11210999999999999,0.39549,0.17243,0.12342,0.17192333333333334,0.0,0.0,0.0,0.09474666666666667,0.14667,0.08076666666666668,0.08757000000000001,0.2767733333333333,0.16685333333333333,0.11995666666666667,0.02666333333333333,0.0,0.0,0.06583666666666667,0.18448333333333333,0.19529333333333332,0.20319,0.12654333333333334,0.16608333333333333,0.055073333333333335,0.0034833333333333326,0.0,0.0,0.07017999999999999,0.2829333333333333,0.35941666666666666,0.2406166666666667,0.046553333333333335,0.0003,0.0,0.0,0.0,0.0
161.off,Teddy,0.3343987511351816,0.3729504317353463,-0.6173563483457413,0.7135398063349936,0.8284774213902487,-0.4368988511015037,0.7396170990453402,0.43489482857877787,0.29087000200963176,0.4761659830228826,-0.0006961328053061961,-0.4700025466966704,0.12212999999999999,0.20207,0.18682,0.15229,0.11825333333333335,0.08783666666666666,0.06263666666666666,0.04042333333333333,0.02139,0.00615,0.0,0.07279,0.25653000000000004,0.2850566666666667,0.3031733333333333,0.08245,0.0,0.0,0.0,0.0,0.04623666666666667,0.14914000000000002,0.22755999999999998,0.23423000000000002,0.18024,0.11313,0.04565333333333333,0.00381,0.0,0.0,0.021753333333333333,0.15169000000000002,0.3005333333333333,0.30179333333333336,0.16652999999999998,0.05024333333333333,0.0073166666666666675,0.00014,0.0,0.0,0.05192000000000001,0.31325,0.4931166666666666,0.14030666666666666,0.0014066666666666667,0.0,0.0,0.0,0.0,0.0
162.off,Teddy,-0.1661925216657333,-0.027018643950833646,-0.6360899088022012,-0.41657889853395175,1.0357643058784092,-0.4554090361421959,0.3735632346000059,-0.3181165567362189,-0.2935544995753383,0.07331938129122416,-0.20644205081799585,-0.5044299764101474,0.13113,0.20416666666666666,0.18256666666666665,0.14214000000000002,0.11225999999999998,0.08846,0.06621333333333332,0.043789999999999996,0.02265333333333333,0.00662,0.0,0.13875,0.3562933333333333,0.2713033333333333,0.19330333333333333,0.04035,0.0,0.0,0.0,0.0,0.06753333333333332,0.19885999999999998,0.2630666666666667,0.2414466666666667,0.13705666666666666,0.06882666666666666,0.022556666666666662,0.0006533333333333332,0.0,0.0,0.03545,0.21942333333333333,0.36969,0.2782433333333333,0.08916333333333333,0.008026666666666666,3.3333333333333333e-06,0.0,0.0,0.0,0.07246,0.41731999999999997,0.4661233333333333,0.04405,4.6666666666666665e-05,0.0,0.0,0.0,0.0,0.0
163.off,Teddy,-0.0723405621787059,0.027552555896800918,-0.6235374530410533,-0.07549017111037849,0.8923834007361314,-0.3919703235894975,0.43101699130540816,-0.135033148016623,-0.16004170403895432,0.17565618763152674,-0.14765750281437026,-0.493484373489806,0.13274,0.21144000000000002,0.17672666666666667,0.13674666666666666,0.11121666666666667,0.0898,0.06773333333333334,0.04397666666666666,0.022896666666666662,0.006723333333333335,0.0,0.09762,0.34517,0.26288,0.25945,0.03488,0.0,0.0,0.0,0.0,0.06188666666666666,0.18880666666666668,0.26288666666666666,0.21961,0.14787666666666666,0.08419,0.03336,0.0013833333333333336,0.0,0.0,0.03204,0.2042233333333333,0.3517133333333333,0.29091,0.10843,0.012553333333333331,0.00013000000000000002,0.0,0.0,0.0,0.07078666666666666,0.41051666666666653,0.47293,0.04576666666666666,0.0,0.0,0.0,0.0,0.0,0.0
